SalePrice,LotArea,LivArea,BsmtArea,GarageCars,Bedroom,Kitchen,OverallQual,ExterQual,KitchenQual,Neighborhood,ZoneClass,BldgType,LandContour,Fireplace,CentralAir,MoSold,YrSold,Latitude,Longitude,TotalBath
218000,1000,134,134,2.0,3,1,5,Gd,Gd,Veenker,RL,1Fam,Lvl,1,1,7,2007,42.0429889183673,-93.6457567142857,2
115000,969,93,93,2.0,2,1,4,TA,Fa,NAmes,RL,1Fam,Lvl,1,1,11,2009,42.0384975714286,-93.612437122449,1
232000,988,155,154,2.0,3,1,8,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,5,2010,42.0141434081633,-93.6870644489796,2
120000,1093,127,100,1.0,3,1,5,TA,TA,Edwards,RL,1Fam,Lvl,0,1,6,2009,42.0204269611716,-93.6646452257177,1
155000,1219,168,105,2.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,1,2006,42.0325374897959,-93.6655428163265,2
116000,908,86,86,1.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,4,2007,42.0430585427013,-93.6127537651229,1
157500,1209,102,94,2.0,3,1,6,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,12,2008,42.0323753496245,-93.672494760584,1
240000,1013,216,105,2.0,4,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,8,2008,42.015998,-93.687873,3
189950,710,132,85,1.0,3,1,7,Gd,Gd,Crawfor,RL,1Fam,Lvl,1,1,6,2007,42.016264,-93.644405,2
136500,780,157,110,2.0,4,1,6,TA,TA,SWISU,RL,1Fam,Bnk,1,1,6,2008,42.0173303655641,-93.651822,2
159000,715,226,113,2.0,4,2,5,TA,TA,Mitchel,RL,Duplex,Lvl,0,1,2,2010,41.9874384,-93.6038168,6
133000,836,166,83,2.0,4,2,5,TA,TA,NAmes,RL,Duplex,Lvl,0,1,6,2008,42.0565362229242,-93.6262780908437,4
127000,748,103,88,1.0,3,1,5,TA,Gd,NAmes,RL,1Fam,Lvl,0,1,3,2007,42.0479771282974,-93.629068420689,1
108000,1292,93,93,0.0,3,1,5,TA,TA,Edwards,RL,1Fam,Lvl,1,1,7,2008,42.020916755102,-93.6731007346939,1
127000,719,89,89,1.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,1,2007,42.0311680603527,-93.6774293703493,1
103600,616,127,62,1.0,3,1,6,TA,TA,Edwards,RH,1Fam,Lvl,0,0,7,2009,42.0228328163265,-93.6574127142857,2
64000,534,78,74,1.0,2,1,3,TA,Fa,OldTown,RM,1Fam,Lvl,0,1,6,2006,42.0311285475753,-93.6068420663931,1
169000,916,187,67,2.0,5,1,5,Gd,TA,OldTown,RM,1Fam,Lvl,0,1,6,2006,42.0333851428571,-93.6185821428572,2
111000,446,126,63,1.0,2,1,5,TA,TA,OldTown,RM,1Fam,Lvl,0,0,1,2008,42.0331686809739,-93.6159052232665,1
257000,1449,215,109,1.0,4,1,5,TA,TA,Crawfor,RL,1Fam,Lvl,1,1,7,2006,42.0149452976448,-93.639841371165,2
178900,899,140,140,2.0,3,1,5,TA,Gd,NAmes,RL,1Fam,Lvl,0,1,4,2010,42.0392109,-93.6294784,2
178900,743,174,101,2.0,4,1,6,TA,TA,NWAmes,RL,1Fam,Lvl,1,1,11,2007,42.0490759014252,-93.6326737995663,3
100000,825,76,76,1.0,2,1,4,TA,TA,Edwards,RL,1Fam,Lvl,1,1,5,2009,42.0211034848485,-93.6764051515152,1
272000,1061,149,147,2.0,3,1,8,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,5,2010,42.0188649640328,-93.6850832247816,2
90000,669,97,0,2.0,2,2,4,TA,TA,NAmes,RL,Duplex,Lvl,0,0,6,2009,42.0359524141414,-93.6088678585859,2
167500,1060,188,68,2.0,3,1,7,TA,Gd,BrkSide,RL,1Fam,Lvl,0,0,10,2009,42.026882,-93.62525,1
140000,669,87,87,2.0,2,1,5,TA,TA,OldTown,RM,Duplex,Lvl,0,1,8,2007,,,1
82000,780,78,67,1.0,2,1,4,Fa,TA,SawyerW,RH,1Fam,Lvl,0,1,9,2009,42.036558,-93.678898,1
130000,907,83,83,2.0,3,1,5,TA,Gd,Sawyer,RL,1Fam,Lvl,0,1,5,2008,42.0310223489158,-93.6780504581047,1
168000,677,132,114,1.0,2,1,7,TA,TA,SWISU,RL,1Fam,Lvl,1,1,4,2008,42.0170574912565,-93.651598118368,2
226500,336,148,131,3.0,2,1,8,Gd,Gd,Blmngtn,RL,TwnhsE,Lvl,1,1,11,2007,42.0631114556156,-93.6404083005542,2
279000,1864,162,90,2.0,0,1,8,Gd,Gd,ClearCr,RL,1Fam,Low,1,1,5,2007,42.0244124257811,-93.6839643862586,1
76500,497,121,68,0.0,3,1,3,TA,Fa,BrkSide,RL,1Fam,Lvl,0,1,5,2010,42.0356067408004,-93.6293298312406,1
99900,508,74,74,1.0,2,1,3,TA,TA,OldTown,RL,1Fam,Lvl,0,1,8,2009,42.0382226005661,-93.6143529590284,1
185000,363,96,91,2.0,1,1,8,Gd,Gd,Blueste,RM,TwnhsE,HLS,1,1,4,2010,,,1
265000,948,218,117,3.0,3,1,7,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,7,2009,42.0525641905556,-93.6556900033984,3
161000,892,133,116,2.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,6,2006,42.0382044706294,-93.6270470504626,1
136500,637,98,70,1.0,1,1,5,TA,TA,BrkSide,RL,1Fam,Bnk,1,0,8,2007,42.0325177134508,-93.6287337222282,1
139000,842,152,90,1.0,4,1,6,TA,Gd,IDOTRR,RM,1Fam,Lvl,0,1,4,2006,42.021427122449,-93.6251058979592,2
228950,15297,166,139,2.0,3,1,5,TA,TA,Timber,RL,2fmCon,HLS,1,1,8,2008,41.9985467959184,-93.658888122449,2
250000,1025,247,98,2.0,4,1,6,TA,Gd,NWAmes,RL,1Fam,Lvl,1,1,8,2006,42.0464811931347,-93.6333118947561,3
333168,1373,241,129,3.0,4,1,9,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,5,2010,42.0544375484361,-93.6512421809016,3
127500,404,149,74,1.0,3,1,6,Gd,TA,OldTown,RM,1Fam,Lvl,0,1,6,2008,42.0287472015502,-93.6205355310167,1
189000,1353,154,77,2.0,3,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,0,1,11,2008,42.034980064703,-93.6899185823267,3
610000,1272,248,244,3.0,2,1,10,Ex,Ex,NridgHt,RL,1Fam,Lvl,1,1,3,2009,42.0630493,-93.6559183,3
128000,845,91,91,1.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,8,2008,42.0360703877551,-93.6744098571429,1
169000,972,102,92,2.0,2,1,6,TA,TA,NWAmes,RL,1Fam,Lvl,1,1,6,2006,42.0564319716109,-93.6325461803814,1
135000,836,109,63,2.0,2,1,5,TA,Gd,OldTown,RM,1Fam,Lvl,1,1,6,2007,42.0332949591837,-93.6087214081633,1
179900,1087,132,66,2.0,3,1,6,TA,TA,NWAmes,RL,1Fam,Lvl,1,1,5,2006,42.0487392040816,-93.6359494489796,3
220000,1068,197,85,2.0,4,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,1,1,4,2009,42.0368626765242,-93.6892951218546,3
147900,1539,102,102,1.0,3,1,5,TA,TA,CollgCr,RL,1Fam,Low,0,1,7,2007,42.0190518598118,-93.6925158217709,2
157000,653,101,101,2.0,2,1,5,TA,TA,Edwards,RL,1Fam,Lvl,0,1,6,2007,42.0187569942994,-93.6732865237417,2
129000,810,83,83,2.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,5,2007,42.0298955104868,-93.6767330344811,1
147000,214,123,79,2.0,3,1,6,TA,TA,NPkVill,RL,TwnhsE,Lvl,1,1,6,2009,42.0505212219974,-93.6260846409263,3
149000,712,82,77,2.0,2,1,5,TA,TA,Mitchel,RL,1Fam,Lvl,1,1,6,2009,41.9874384,-93.6038168,1
183900,347,135,64,2.0,3,1,7,Gd,Gd,Somerst,FV,TwnhsE,Lvl,0,1,3,2006,42.0464618759773,-93.645446812514,3
165000,883,184,76,2.0,4,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,6,2007,42.0347358453678,-93.6256014124232,2
149500,236,111,56,2.0,2,1,7,Gd,Gd,Somerst,FV,Twnhs,Lvl,0,1,2,2010,42.0476057626237,-93.6449265406404,3
153000,943,104,104,1.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,5,2006,42.042888650979,-93.6136424569468,1
88000,755,80,80,0.0,3,1,4,TA,TA,NAmes,RL,1Fam,Lvl,0,1,6,2006,42.0545598775039,-93.6279535381559,1
330000,840,236,123,3.0,4,1,8,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,5,2007,42.0525744409541,-93.6540559286841,3
319900,746,150,150,2.0,2,1,9,Gd,Ex,StoneBr,RL,TwnhsE,HLS,1,1,3,2007,42.0591387916589,-93.6298464851859,2
177000,197,142,70,2.0,3,1,6,Gd,Gd,Somerst,FV,Twnhs,Lvl,1,1,6,2007,42.0461507880187,-93.6457613148457,3
180000,732,140,73,2.0,3,1,7,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,7,2006,42.060120711256,-93.6402779987744,3
125000,950,100,98,1.0,3,1,5,TA,Ex,OldTown,RL,1Fam,Lvl,0,1,12,2009,42.0360711428571,-93.6154332653061,1
161000,474,155,55,1.0,3,1,8,TA,Gd,OldTown,RM,1Fam,Lvl,1,1,6,2008,42.0289111963025,-93.6205425308979,1
176000,697,118,117,2.0,3,1,7,Gd,Gd,Somerst,FV,1Fam,Lvl,1,1,4,2006,42.0512240811804,-93.6436104355243,2
99500,687,85,48,1.0,2,1,5,TA,TA,IDOTRR,RM,1Fam,Lvl,0,1,5,2008,42.0202737959184,-93.6268690204082,1
160250,690,128,123,2.0,3,1,5,TA,TA,Sawyer,RL,Duplex,Lvl,1,1,5,2010,42.0312913858502,-93.6715102235135,1
152000,502,150,107,1.0,3,1,6,TA,Gd,OldTown,RM,1Fam,Lvl,0,1,10,2007,42.0282692209343,-93.6089236657429,2
192000,840,152,88,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,7,2008,42.0608049049749,-93.6387410408471,3
124000,769,87,87,1.0,2,1,6,TA,Gd,NAmes,RL,1Fam,Lvl,1,1,11,2007,42.039202114094,-93.6229780201342,1
115000,248,121,25,1.0,3,1,5,TA,TA,MeadowV,RM,TwnhsE,Lvl,1,1,6,2008,41.991339174475,-93.604530412842,2
315000,1676,253,26,2.0,2,1,8,Gd,Gd,Crawfor,RL,1Fam,HLS,1,1,8,2007,,,3
133500,584,97,89,2.0,3,1,6,TA,TA,Edwards,RL,1Fam,Lvl,1,1,4,2007,42.0198369591837,-93.673818122449,1
144500,1066,100,62,1.0,3,1,6,TA,Gd,Edwards,RL,1Fam,Lvl,1,1,6,2010,42.0265428810437,-93.6637417882434,1
121000,1058,118,57,1.0,3,1,4,TA,Gd,Edwards,RL,1Fam,Low,0,0,9,2006,42.0208642653061,-93.6558246938776,1
168000,1642,162,85,2.0,4,1,8,Gd,Gd,OldTown,RM,1Fam,Lvl,1,1,11,2009,42.0281275737557,-93.6106197540975,2
127000,992,107,94,1.0,3,1,4,TA,TA,Edwards,RL,1Fam,Lvl,0,1,7,2009,42.0198392857143,-93.6736071428571,1
181000,2293,156,78,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,6,2009,42.0570910483387,-93.6415265464885,3
129900,845,80,80,2.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,7,2006,42.0450474240171,-93.6236048801868,1
136905,1068,156,156,2.0,4,2,5,TA,TA,NWAmes,RL,Duplex,Lvl,0,1,6,2007,42.0454758181818,-93.6338341818182,2
148500,372,102,49,1.0,2,1,7,TA,TA,Crawfor,RL,1Fam,Lvl,1,1,6,2007,42.017112411393,-93.6447418711897,1
89500,836,93,0,2.0,3,1,4,Fa,TA,Sawyer,RL,1Fam,Lvl,0,0,5,2007,42.0327878538595,-93.6593934840276,1
136000,879,100,100,1.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,6,2008,42.042148,-93.612503,1
129500,706,79,79,2.0,2,1,4,TA,TA,Mitchel,RL,1Fam,Lvl,0,1,6,2007,41.9874514897959,-93.604969,1
260000,1082,161,161,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,1,2006,42.0238350127537,-93.6891240580733,2
230000,1154,171,88,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,6,2009,42.016513020637,-93.6892086342482,3
165000,946,106,101,1.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,6,2006,42.0401494116647,-93.607767914942,1
114504,334,127,64,1.0,3,1,6,TA,TA,OldTown,RM,1Fam,Lvl,0,0,10,2006,42.0280450683083,-93.6124565522069,1
110500,557,102,102,2.0,2,1,6,TA,Gd,OldTown,RM,1Fam,Lvl,1,1,7,2006,42.0324792857143,-93.6204496530612,1
285000,992,267,156,2.0,4,1,8,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,4,2007,42.0457724134443,-93.6522149891641,3
118000,755,80,80,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,9,2009,42.0423712526261,-93.6225091989359,1
183500,750,109,108,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,7,2006,42.05919,-93.635558,2
98000,521,80,80,0.0,2,1,5,TA,TA,Edwards,RL,1Fam,Lvl,0,0,4,2008,42.0222472205963,-93.6568639811762,1
173000,1397,152,85,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,11,2008,42.0598748582661,-93.6375089320749,3
123000,664,85,85,1.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,10,2009,42.0345895454545,-93.670043969697,1
105000,882,128,71,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,4,2007,42.0349895815004,-93.6205398263349,1
153500,418,124,115,2.0,2,1,6,TA,TA,Mitchel,RM,TwnhsE,Lvl,0,1,3,2006,41.9930442050913,-93.6081640856516,2
116000,409,104,60,2.0,2,1,6,TA,TA,OldTown,RM,1Fam,Lvl,0,1,10,2006,42.0321689780129,-93.6141932379563,1
284000,1008,146,149,3.0,2,1,8,Gd,Gd,NridgHt,RL,1Fam,Lvl,1,1,6,2008,42.0586543502558,-93.6513093364259,2
245700,922,150,150,3.0,3,1,7,Gd,Gd,NridgHt,RL,1Fam,Lvl,0,1,5,2007,42.0617913720294,-93.6432143574301,2
336000,1134,243,114,3.0,4,1,8,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,7,2009,42.0533411536181,-93.6523052387137,3
150000,1057,121,90,2.0,3,1,6,TA,Gd,Sawyer,RL,1Fam,Lvl,1,1,10,2007,42.0336328359279,-93.6619471535242,1
123600,750,92,92,0.0,3,1,4,TA,TA,CollgCr,RL,1Fam,Lvl,0,1,8,2007,42.0188736772843,-93.6923945190852,1
191000,867,157,82,2.0,3,1,7,TA,TA,CollgCr,RL,1Fam,Lvl,1,1,4,2010,42.0183413064596,-93.6906835257889,3
155000,669,105,52,2.0,3,1,7,Gd,Gd,SWISU,RL,1Fam,Lvl,0,1,4,2009,42.0190988918345,-93.6450906496307,1
120000,700,85,85,1.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,6,2007,42.042619323467,-93.6213997211416,1
164000,1127,163,52,2.0,4,1,8,Gd,TA,Gilbert,RL,1Fam,Bnk,0,1,6,2010,42.0601083145091,-93.623129138936,2
150900,1174,161,161,2.0,4,2,6,TA,TA,Mitchel,RL,Duplex,Lvl,0,1,7,2006,41.990061883973,-93.6052994031618,2
189500,742,151,81,2.0,3,1,7,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,9,2009,42.0611408570855,-93.641526,3
167300,991,147,147,2.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,3,2007,42.0514052197875,-93.6184653648897,2
153000,892,141,107,1.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,3,2010,42.0361180671141,-93.6245703758389,1
230000,1587,184,104,2.0,4,1,6,TA,Gd,ClearCr,RL,1Fam,Low,1,1,5,2010,,,3
182000,785,149,70,2.0,3,1,6,Gd,Gd,SawyerW,RL,1Fam,Lvl,0,1,4,2008,42.035867345706,-93.6898463824627,3
240000,836,211,32,2.0,3,1,8,Gd,Gd,OldTown,RM,1Fam,Lvl,0,1,4,2010,42.028224122449,-93.6122507755102,3
123000,988,123,56,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,11,2009,42.0384061428571,-93.6188512040816,1
275000,357,153,148,2.0,2,1,8,Gd,Gd,Crawfor,RM,TwnhsE,HLS,1,1,1,2008,42.0091783911377,-93.6161199847211,2
166800,1226,146,130,2.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,5,2008,42.0443526329609,-93.6133052659217,1
146000,650,107,107,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,7,2006,42.0347962857143,-93.6067058571429,1
135000,725,184,104,2.0,4,1,4,TA,Gd,SWISU,RL,1Fam,Lvl,1,1,12,2009,42.01885400251,-93.6483833143424,2
82500,495,66,39,0.0,2,1,4,Fa,Fa,BrkSide,RL,1Fam,HLS,0,1,12,2009,42.0354656678733,-93.6295460019802,1
156000,720,133,36,2.0,3,1,7,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,3,2009,42.0578394199602,-93.6417427677146,3
118000,1062,148,77,0.0,3,2,4,TA,TA,OldTown,RM,2fmCon,Lvl,0,1,6,2008,,,2
155000,214,144,75,2.0,3,1,6,TA,Gd,NPkVill,RL,TwnhsE,Lvl,1,1,7,2007,42.050701,-93.62467,3
52500,383,64,64,0.0,2,1,4,TA,Fa,OldTown,RM,1Fam,Bnk,0,0,3,2006,42.0269954212718,-93.6226478413682,1
130000,511,122,86,2.0,3,1,5,TA,TA,OldTown,RM,1Fam,Lvl,0,1,4,2010,42.0312539090909,-93.6089956363636,1
214000,813,191,92,2.0,3,1,7,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,6,2009,42.0569309676565,-93.6414564718843,3
165000,246,128,63,2.0,3,1,7,Gd,Gd,Somerst,FV,Twnhs,Lvl,0,1,4,2006,42.0462331251396,-93.6454435446448,3
185000,914,134,116,1.0,2,1,5,TA,Gd,NAmes,RL,1Fam,Lvl,0,1,6,2008,42.0447940658483,-93.6175056783515,2
174000,1107,145,64,2.0,3,1,6,Gd,Gd,Gilbert,RL,1Fam,Lvl,1,1,3,2009,42.0621571475054,-93.6453855374187,3
150000,928,151,119,2.0,3,1,4,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,6,2009,42.0345666326531,-93.659175,2
466500,1059,245,245,3.0,2,1,10,Ex,Ex,NoRidge,RL,1Fam,Lvl,1,1,3,2007,42.0556190665343,-93.651283504962,3
269790,922,187,104,2.0,3,1,7,Gd,TA,NoRidge,RL,1Fam,Lvl,1,1,6,2007,42.0525431224127,-93.6556306614624,3
154400,869,152,69,1.0,3,1,6,TA,Gd,Edwards,RL,1Fam,Bnk,1,1,7,2009,,,2
111250,1183,80,80,2.0,3,1,4,TA,TA,NAmes,RL,1Fam,Lvl,0,1,4,2008,42.056575537959,-93.62422771375,1
112500,594,91,87,1.0,2,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,6,2008,42.0346824897959,-93.6079852653061,1
165000,1448,192,77,1.0,4,1,5,TA,TA,ClearCr,RL,1Fam,Lvl,1,1,10,2009,42.0326633678078,-93.6622955284099,2
355000,1620,230,151,3.0,4,1,8,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,1,2010,42.0533316367322,-93.652527,3
181000,1007,149,86,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,7,2008,42.0593383213325,-93.6392262360817,3
180000,1849,205,181,2.0,3,1,7,TA,TA,NAmes,RL,1Fam,Lvl,1,1,7,2010,42.0488829183572,-93.6142867355006,2
189000,1042,171,98,2.0,3,1,6,Gd,Gd,SawyerW,RL,1Fam,Lvl,1,1,5,2010,42.0366074993979,-93.6876634515767,3
162000,720,123,61,2.0,3,1,7,Gd,Gd,Gilbert,RL,1Fam,Lvl,0,1,8,2007,42.0594352307692,-93.6435853076923,3
238000,1219,198,103,3.0,4,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,1,1,11,2007,42.032549,-93.683476,3
105000,368,93,47,1.0,2,1,7,TA,Gd,OldTown,RM,1Fam,Lvl,1,0,7,2006,42.0313573159518,-93.6158552440564,1
151000,296,111,56,2.0,2,1,7,Gd,Gd,Somerst,FV,TwnhsE,Lvl,0,1,6,2010,42.0476185949814,-93.6449264516812,3
111000,156,92,45,1.0,2,1,6,TA,TA,BrDale,RM,Twnhs,Lvl,0,1,7,2009,42.0523734322908,-93.6272917511655,2
132000,689,98,98,2.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,4,2007,42.0358781020408,-93.6741828571428,1
96000,748,106,0,0.0,4,1,5,TA,TA,Edwards,RL,1Fam,Lvl,0,1,4,2008,42.0180698,-93.6654553754394,2
128500,922,90,90,1.0,3,1,5,TA,TA,CollgCr,RL,1Fam,Lvl,1,1,5,2006,42.019704723446,-93.6849393136316,2
225000,1317,204,75,2.0,4,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,1,1,12,2008,42.0311169252584,-93.6820008636136,3
113000,593,97,92,1.0,2,1,5,TA,TA,BrkSide,RM,1Fam,Lvl,1,1,8,2006,42.0304680179928,-93.622349111466,1
128950,866,114,88,0.0,3,1,4,TA,TA,NAmes,RL,1Fam,Lvl,0,1,1,2010,42.0433559836791,-93.6233224955767,2
144500,412,79,79,2.0,1,1,6,Gd,Gd,CollgCr,RM,TwnhsE,Lvl,1,1,6,2008,42.0161154439572,-93.6815636829872,1
262500,836,145,145,2.0,3,1,8,Gd,Gd,Somerst,FV,1Fam,Lvl,0,1,4,2010,42.0503128,-93.6481626,2
119500,222,88,88,1.0,2,1,5,TA,TA,MeadowV,RM,Twnhs,Low,1,1,5,2010,41.9917611836735,-93.6041636734694,1
109500,569,73,73,0.0,2,1,5,TA,Gd,BrkSide,RM,1Fam,Lvl,0,1,5,2008,42.0335438571429,-93.6247538571429,1
121000,150,114,52,2.0,2,1,6,TA,TA,Blueste,RM,Twnhs,Lvl,1,1,7,2009,,,2
297000,988,160,158,3.0,3,1,8,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,9,2009,42.0266189085368,-93.6879943963604,2
58500,307,76,58,0.0,2,1,4,TA,TA,OldTown,C (all),1Fam,Lvl,1,1,6,2009,42.0277453,-93.61487045,1
153500,1218,114,0,2.0,2,1,5,TA,TA,Crawfor,RL,1Fam,HLS,1,1,6,2007,42.0169917519027,-93.64216871944,2
165600,714,139,65,2.0,3,1,6,TA,Gd,Gilbert,RL,1Fam,Lvl,1,1,5,2006,42.0584955988902,-93.6369815680217,3
106000,1003,79,67,2.0,2,1,5,TA,Gd,OldTown,RL,1Fam,Lvl,0,0,6,2009,42.0352283939394,-93.6122221717172,1
281213,1177,231,102,3.0,4,1,8,Gd,Gd,Timber,RL,1Fam,Lvl,1,1,2,2007,41.9932815225218,-93.6467383994186,3
100000,792,90,90,2.0,2,1,5,Gd,TA,OldTown,RM,1Fam,Lvl,0,1,7,2007,42.0304082902532,-93.6068272338212,1
161500,910,125,127,2.0,3,1,6,TA,TA,NWAmes,RL,1Fam,Lvl,1,1,9,2009,42.0431708084557,-93.6257444755818,2
165000,984,140,56,1.0,3,1,6,TA,Gd,Crawfor,RL,1Fam,Lvl,1,1,8,2007,42.018046877551,-93.6468265102041,2
193000,807,132,132,2.0,3,1,7,TA,TA,CollgCr,RL,1Fam,Lvl,0,1,5,2006,42.0210125940796,-93.6904239222205,2
141500,892,124,53,1.0,3,1,5,TA,Gd,NAmes,RL,1Fam,Lvl,1,1,9,2008,42.036125333025,-93.6226801244537,1
108000,156,101,49,1.0,3,1,6,TA,TA,BrDale,RM,Twnhs,Lvl,0,1,10,2006,42.0516640201809,-93.6298162163409,2
239000,2083,244,127,3.0,4,1,6,TA,TA,Crawfor,RL,1Fam,Lvl,1,0,11,2007,42.0199004285714,-93.6442381632653,3
167900,907,150,72,2.0,4,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,6,2008,42.0369818787879,-93.6048077171717,2
177000,1017,124,131,2.0,2,1,6,Gd,Gd,NAmes,RH,TwnhsE,Lvl,1,1,10,2007,42.0554809439531,-93.6244299845321,2
122000,285,123,62,1.0,3,1,6,TA,TA,OldTown,RM,1Fam,Lvl,0,1,2,2010,42.0270121739061,-93.6216634320527,1
228500,871,202,119,2.0,3,1,8,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,8,2007,42.0182295194729,-93.686701665986,3
175000,669,164,68,1.0,3,1,5,TA,Gd,SWISU,RL,1Fam,Lvl,1,1,6,2007,42.0190974673445,-93.6451597848813,2
124000,1728,150,90,1.0,4,1,3,TA,Fa,Edwards,RL,1Fam,Lvl,1,1,6,2010,42.023067809773,-93.6710385128334,2
191000,872,137,136,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,7,2008,42.017771761617,-93.6891693674607,2
127500,376,99,99,2.0,2,1,6,TA,TA,NPkVill,RL,TwnhsE,Lvl,1,1,7,2010,42.0496616001673,-93.6272729551917,2
98000,781,142,0,1.0,4,1,4,TA,TA,Edwards,RL,1Fam,Lvl,0,0,4,2009,42.0221589820992,-93.6646626820403,2
156500,1789,124,48,2.0,2,1,6,Gd,Gd,SawyerW,RL,1Fam,Lvl,1,1,9,2009,42.0329001641174,-93.6857336445829,2
207000,1371,136,136,2.0,3,1,7,TA,TA,CollgCr,RL,1Fam,Low,0,1,12,2009,42.0205855849826,-93.6916860390037,2
130500,1256,137,67,2.0,3,1,6,Gd,Gd,Sawyer,RL,1Fam,Lvl,0,1,3,2010,42.0345741428571,-93.659175,3
135000,959,136,70,1.0,3,1,6,TA,TA,IDOTRR,RM,1Fam,Lvl,0,1,6,2008,42.0239720002509,-93.6240479427879,1
154300,1078,211,103,2.0,5,2,5,TA,TA,NAmes,RL,Duplex,Lvl,0,1,1,2010,,,2
232000,807,150,150,3.0,3,1,7,Gd,Gd,Somerst,RL,1Fam,Lvl,0,1,4,2006,42.0531921679097,-93.6436158582918,2
123000,771,81,80,4.0,3,1,4,TA,TA,NAmes,RL,1Fam,Lvl,0,1,6,2007,42.0535565499522,-93.6280221192271,1
203000,1104,140,140,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,6,2009,42.018886660916,-93.6806201438868,2
191000,865,167,82,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,10,2007,42.0238240526897,-93.6889004674888,3
135000,768,149,149,2.0,4,2,5,TA,TA,NAmes,RL,Duplex,Lvl,0,1,3,2010,42.044831196564,-93.6177285184774,2
181000,1107,154,77,2.0,3,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,0,1,4,2010,42.0361028609745,-93.6923944026498,3
185750,851,138,138,2.0,3,1,6,TA,Gd,NWAmes,RL,1Fam,Lvl,1,1,8,2009,42.047695,-93.635145,2
106000,187,121,59,2.0,3,1,5,TA,TA,BrDale,RM,TwnhsE,Lvl,0,1,4,2007,42.0524151964653,-93.6295873275791,3
101000,669,103,49,1.0,3,1,5,TA,Fa,IDOTRR,RM,1Fam,Lvl,0,0,3,2007,42.0239553469388,-93.6256949183673,1
