"SalePrice","LotArea","LivArea","BsmtArea","GarageCars","Bedroom","Kitchen","OverallQual","ExterQual","KitchenQual","Neighborhood","ZoneClass","BldgType","LandContour","Fireplace","CentralAir","MoSold","YrSold","TotalBath"
274900,893,161,161,3,3,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl",1,1,1,2009,2
140000,797,108,108,2,2,1,4,"TA","TA","Edwards","RM","1Fam","Lvl",0,1,3,2010,2
171500,936,118,108,2,3,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl",1,1,2,2008,2
112000,646,118,54,1,2,1,6,"TA","TA","OldTown","RL","1Fam","Lvl",0,1,5,2006,2
149000,409,75,75,2,1,1,6,"Gd","Gd","CollgCr","RM","TwnhsE","Lvl",1,1,1,2008,1
110000,323,118,65,1,2,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,4,2009,2
180500,1098,129,129,2,3,1,7,"TA","TA","Gilbert","RL","1Fam","Lvl",0,1,5,2009,2
143900,1270,161,108,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,3,2007,2
141000,1163,97,97,1,3,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,4,2008,1
277000,1335,194,108,2,3,1,7,"Gd","TA","SawyerW","RL","1Fam","Low",1,1,4,2007,3
145000,764,97,97,2,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,7,2008,1
98000,517,75,75,0,2,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,0,4,2008,1
186000,969,108,108,2,3,1,6,"TA","Gd","Edwards","RL","1Fam","Lvl",0,1,3,2010,2
252678,807,172,86,2,3,1,7,"TA","Gd","Somerst","FV","1Fam","Lvl",1,1,7,2009,3
156000,1259,97,97,1,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,7,2006,1
161750,1012,129,65,1,3,1,6,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,3,2010,2
134450,926,118,97,1,2,1,5,"TA","Gd","NAmes","RL","1Fam","Lvl",1,1,5,2006,1
210000,786,129,129,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,4,2008,2
107000,915,118,65,1,3,1,4,"TA","TA","OldTown","RM","1Fam","Lvl",0,0,9,2006,1
311500,1453,183,75,2,3,1,7,"Gd","Gd","Crawfor","RL","1Fam","Lvl",1,1,5,2008,2
167240,280,118,118,2,2,1,7,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl",0,1,3,2006,2
204900,840,140,140,2,2,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,4,2006,2
2e+05,753,215,97,2,4,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,12,2009,3
179900,1066,140,65,2,3,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,2,2006,3
97000,980,75,75,2,2,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,3,2009,1
386250,1249,226,226,3,3,1,10,"Ex","Ex","NridgHt","RL","1Fam","Lvl",1,1,6,2009,2
112000,151,118,54,1,3,1,5,"TA","TA","BrDale","RM","Twnhs","Lvl",0,1,5,2009,3
290000,926,237,108,3,4,1,7,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,6,2007,3
106000,172,97,75,1,2,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl",0,1,9,2008,2
125000,797,86,86,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,5,2010,1
192500,291,140,129,2,2,1,7,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl",1,1,5,2009,2
148000,818,108,108,1,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,4,2010,1
403000,1410,258,140,3,4,1,8,"Gd","Ex","NoRidge","RL","1Fam","Lvl",1,1,7,2009,3
94500,151,97,43,1,2,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl",1,1,6,2006,2
128200,990,86,86,1,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,2,2010,1
216500,732,183,75,2,4,1,6,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,5,2010,3
89500,151,97,43,1,2,1,6,"TA","TA","BrDale","RM","TwnhsE","Lvl",0,1,8,2008,2
185500,818,129,129,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,5,2010,2
194500,883,161,97,2,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",0,1,2,2010,3
318000,1119,161,161,3,3,1,8,"Ex","Gd","NridgHt","RL","1Fam","Lvl",0,1,12,2007,2
113000,807,140,65,1,3,1,6,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,4,2010,2
262500,840,140,140,2,3,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl",0,1,4,2010,2
110500,355,75,65,0,2,1,5,"TA","Gd","OldTown","RM","1Fam","Lvl",0,1,8,2007,1
79000,463,129,54,1,3,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",0,0,4,2006,1
120000,1001,108,54,1,3,1,6,"TA","TA","SawyerW","RL","TwnhsE","Lvl",1,1,4,2009,2
205000,829,194,86,2,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,5,2010,3
241500,969,172,172,2,3,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,6,2006,2
137000,850,183,97,1,4,2,6,"TA","Fa","OldTown","RM","2fmCon","Lvl",0,0,4,2006,2
140000,1055,129,129,2,2,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,6,2006,1
180000,1055,151,75,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,9,2007,3
277000,14768,194,129,2,4,1,6,"Gd","Gd","ClearCr","RL","1Fam","Low",1,1,6,2007,2
76500,495,118,65,0,3,1,3,"TA","Fa","BrkSide","RL","1Fam","Lvl",0,1,5,2010,1
235000,441,151,151,2,2,1,8,"Gd","Gd","Crawfor","RM","TwnhsE","HLS",1,1,12,2007,2
173000,775,151,75,2,3,1,6,"Gd","Gd","SawyerW","RL","1Fam","Lvl",0,1,12,2008,3
158000,872,118,118,1,3,1,6,"TA","Gd","NAmes","RL","1Fam","Lvl",0,1,10,2007,2
145000,775,118,118,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,6,2010,1
230000,807,215,86,2,4,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,2,2006,3
207500,818,161,75,2,3,1,6,"Gd","Gd","Somerst","FV","1Fam","Lvl",0,1,5,2008,3
220000,818,151,151,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,3,2009,3
231500,1152,161,86,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,5,2008,3
97000,1184,86,0,1,2,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,12,2008,1
176000,1798,129,129,2,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,5,2009,1
276000,893,237,140,3,3,1,8,"Gd","Ex","CollgCr","RL","1Fam","Lvl",1,1,11,2007,3
151000,786,108,43,2,3,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,7,2006,1
130000,506,118,86,2,3,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,4,2010,1
73000,484,75,65,2,2,1,5,"TA","TA","OldTown","RM","1Fam","Bnk",0,0,6,2008,1
175500,1119,129,129,2,3,1,6,"TA","Gd","NWAmes","RL","1Fam","Lvl",1,1,6,2008,2
185000,1044,140,32,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","HLS",1,1,6,2006,3
179500,775,205,65,1,4,1,5,"TA","Gd","SWISU","RL","1Fam","Bnk",1,1,7,2008,3
120500,646,75,65,1,2,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl",1,1,2,2008,1
148000,732,108,108,2,3,1,6,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,5,2007,2
266000,1001,183,97,3,3,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl",1,1,8,2006,3
241500,3638,129,129,2,2,1,7,"TA","TA","ClearCr","RL","1Fam","Low",1,1,4,2008,1
290000,1098,215,108,3,4,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,4,2010,3
139000,893,151,118,1,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,4,2009,2
124500,775,75,75,1,2,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,6,2007,1
205000,678,140,86,2,3,1,7,"Gd","Ex","BrkSide","RL","1Fam","Lvl",0,0,10,2009,3
201000,850,140,140,2,3,1,7,"Gd","Gd","Mitchel","RL","1Fam","Lvl",0,1,4,2010,2
141000,1776,75,75,2,2,1,4,"TA","TA","Gilbert","RL","1Fam","Lvl",0,1,6,2010,1
415298,1345,194,194,3,3,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl",1,1,5,2007,3
192000,926,183,108,2,4,1,7,"TA","TA","ClearCr","RL","1Fam","Lvl",1,1,3,2008,3
228500,1044,183,75,2,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,1,2007,3
185000,667,118,118,2,2,1,6,"Gd","Gd","Somerst","FV","1Fam","Lvl",0,1,5,2006,2
207500,474,118,118,2,2,1,7,"Gd","Gd","NridgHt","RL","Twnhs","Lvl",1,1,4,2009,2
244600,893,140,140,3,3,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl",1,1,12,2009,2
179200,743,151,151,2,2,1,6,"Gd","Gd","SawyerW","RL","TwnhsE","Lvl",0,1,7,2007,2
164700,398,118,54,2,2,1,7,"Gd","Gd","Somerst","FV","TwnhsE","Lvl",0,1,6,2007,3
159000,904,161,86,2,3,1,6,"TA","Gd","NAmes","RL","1Fam","Bnk",1,1,6,2006,2
88000,753,75,75,0,3,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,6,2006,1
122000,915,86,86,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,2,2010,1
153575,807,129,65,1,3,1,6,"TA","TA","BrkSide","RL","1Fam","Lvl",0,1,7,2007,1
233230,1453,183,97,2,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,7,2006,3
135900,527,161,75,0,6,1,5,"TA","Fa","SWISU","RL","2fmCon","Bnk",0,0,3,2008,2
131000,1055,161,75,1,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,1,2009,2
235000,1550,215,75,2,3,1,7,"TA","Gd","NWAmes","RL","1Fam","Lvl",1,1,3,2006,3
167000,893,151,129,2,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,10,2009,1
142500,732,97,97,2,3,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,3,2006,1
152000,1270,140,86,1,4,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl",0,1,6,2007,2
239000,689,183,86,2,3,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl",1,1,6,2007,3
175000,1087,161,65,2,3,1,6,"Gd","TA","NWAmes","RL","1Fam","Lvl",1,1,6,2007,3
158500,1302,108,97,1,3,1,6,"TA","Gd","Crawfor","RL","1Fam","Lvl",1,1,8,2009,1
157000,1464,129,108,1,2,1,5,"TA","TA","Crawfor","RL","2fmCon","Lvl",1,1,6,2006,1
267000,1507,226,237,2,4,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,5,2007,3
205000,1270,140,140,3,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,1,2006,2
149900,915,86,86,2,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,7,2006,1
295000,1711,323,140,3,3,1,7,"TA","Gd","OldTown","RM","1Fam","Lvl",1,1,5,2008,3
305900,969,183,183,3,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,7,2007,2
225000,1249,205,65,3,4,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,6,2007,3
89500,732,129,32,0,3,1,6,"TA","Fa","IDOTRR","RM","1Fam","Lvl",0,1,3,2008,1
82500,1152,75,75,2,1,1,4,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,3,2009,1
360000,1152,183,172,3,3,1,9,"Gd","Ex","NridgHt","RL","1Fam","Lvl",1,1,11,2006,2
165600,710,140,65,2,3,1,6,"TA","Gd","Gilbert","RL","1Fam","Lvl",1,1,5,2006,3
132000,743,86,86,1,2,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,5,2009,1
119900,721,108,75,2,3,1,5,"TA","TA","OldTown","RM","2fmCon","Lvl",1,1,5,2006,1
375000,19999,194,194,2,3,1,7,"TA","TA","Timber","RL","1Fam","Low",1,1,6,2009,2
178000,893,151,65,2,3,1,7,"TA","Ex","OldTown","RM","1Fam","Lvl",1,1,8,2006,2
188500,721,129,65,2,3,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,7,2009,3
260000,1206,215,75,2,4,1,7,"Gd","Ex","NWAmes","RL","1Fam","Lvl",1,1,8,2009,3
270000,840,183,97,3,3,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl",1,1,12,2007,3
260000,915,248,129,3,4,1,7,"Gd","Gd","NoRidge","RL","1Fam","Low",1,1,4,2009,3
187500,1313,140,129,2,3,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,6,2009,2
342643,1507,237,118,3,4,1,9,"TA","Gd","NridgHt","RL","1Fam","Lvl",0,1,9,2006,4
354000,1119,226,108,3,4,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl",1,1,6,2007,3
301000,969,258,75,2,4,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,8,2007,3
126175,538,108,108,1,3,1,3,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,7,2006,1
242000,1044,280,65,2,5,1,7,"Gd","Gd","NAmes","RL","1Fam","Lvl",1,1,6,2010,3
87000,463,75,65,2,2,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl",0,0,12,2007,1
324000,1012,161,161,2,1,1,8,"Gd","Gd","Veenker","RL","TwnhsE","Lvl",1,1,5,2008,2
145250,1076,129,129,1,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,4,2006,2
214500,1109,194,75,2,5,1,6,"TA","Gd","BrkSide","RL","1Fam","Bnk",0,0,7,2009,2
78000,592,108,54,4,3,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl",0,0,7,2009,1
119000,990,161,161,1,6,2,5,"TA","TA","NAmes","RL","Duplex","Lvl",0,1,11,2007,2
139000,764,97,97,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,8,2007,1
284000,990,151,301,3,3,1,8,"Gd","Gd","NridgHt","RL","1Fam","Lvl",1,1,10,2009,2
207000,764,129,129,2,2,1,7,"Gd","Gd","NridgHt","RM","TwnhsE","Lvl",1,1,7,2008,2
192000,840,151,86,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,7,2008,3
228950,15296,161,140,2,3,1,5,"TA","TA","Timber","RL","2fmCon","HLS",1,1,8,2008,2
377426,1313,183,183,3,3,1,9,"Gd","Gd","StoneBr","RL","1Fam","HLS",1,1,7,2007,2
214000,850,140,140,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,12,2008,2
202500,1313,151,108,2,3,1,7,"Gd","Gd","NWAmes","RL","1Fam","Lvl",0,1,5,2006,2
155000,1152,108,108,1,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,6,2009,1
202900,1313,172,86,2,4,1,8,"Gd","Gd","Timber","RL","1Fam","Lvl",0,1,4,2010,3
82000,775,75,65,1,2,1,4,"Fa","TA","SawyerW","RH","1Fam","Lvl",0,1,9,2009,1
87500,797,97,0,2,2,2,3,"TA","TA","NAmes","RL","Duplex","Lvl",0,0,5,2006,2
266000,818,151,151,2,2,1,9,"Ex","Ex","NridgHt","RL","TwnhsE","Lvl",1,1,7,2008,2
85000,237,108,54,1,3,1,5,"TA","TA","MeadowV","RM","TwnhsE","Lvl",0,1,4,2010,2
140200,603,151,86,1,3,1,6,"TA","Fa","BrkSide","RL","1Fam","Lvl",1,1,10,2006,1
151500,1184,86,86,1,2,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,4,2007,1
157500,1636,140,140,2,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,12,2009,2
154000,226,151,75,2,2,1,7,"Gd","Gd","NridgHt","RL","Twnhs","Lvl",0,1,10,2008,3
437154,1894,258,172,3,4,1,9,"Ex","Ex","NridgHt","RL","1Fam","Lvl",1,1,4,2006,3
318061,732,172,172,2,2,1,9,"Ex","Ex","NridgHt","RL","TwnhsE","Lvl",1,1,12,2007,2
190000,495,140,140,2,2,1,7,"TA","Gd","ClearCr","RL","1Fam","Low",1,1,12,2006,2
95000,840,108,54,1,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,0,3,2008,1
105900,797,65,54,2,2,1,6,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,5,2010,1
140000,775,151,86,1,2,1,6,"TA","TA","SWISU","RL","1Fam","Bnk",1,1,6,2006,1
177500,1044,108,108,2,3,1,6,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,8,2007,2
173000,861,108,108,2,3,1,6,"TA","Gd","Gilbert","RL","1Fam","Lvl",0,1,7,2009,2
134000,388,108,108,2,3,1,5,"TA","TA","MeadowV","RM","TwnhsE","Lvl",1,1,8,2007,2
130000,646,129,97,1,3,1,5,"TA","Gd","ClearCr","RL","1Fam","Lvl",0,1,7,2006,1
280000,1119,183,97,3,3,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,6,2006,3
156000,700,86,86,2,2,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl",1,1,6,2007,1
145000,850,140,86,1,3,1,5,"TA","TA","BrkSide","RL","1Fam","Lvl",0,1,7,2008,1
198500,678,183,0,2,4,1,7,"Gd","Gd","Edwards","RL","1Fam","Lvl",1,1,7,2009,3
118000,151,97,43,1,2,1,6,"TA","Gd","BrDale","RM","Twnhs","Lvl",0,1,5,2009,2
190000,1744,151,75,2,3,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,7,2006,3
147000,990,129,65,1,3,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl",0,1,7,2009,1
159000,883,129,129,2,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,7,2009,2
165000,850,129,97,1,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,12,2008,1
132000,721,118,118,1,2,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,3,2010,1
162000,915,118,97,2,3,1,5,"TA","Gd","NAmes","RL","1Fam","Lvl",1,1,3,2010,1
172400,753,151,97,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,1,2006,3
134432,1593,151,0,2,4,1,4,"TA","TA","ClearCr","RL","1Fam","Lvl",1,1,7,2008,2
125000,667,75,65,1,2,1,6,"TA","TA","SawyerW","RL","TwnhsE","Lvl",0,1,2,2010,1
123000,990,118,54,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,11,2009,1
219500,764,183,75,2,4,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,7,2007,3
61000,926,86,65,0,1,1,1,"Fa","Fa","Edwards","RL","1Fam","Low",0,0,3,2009,1
148000,818,86,86,2,2,1,5,"Gd","TA","CollgCr","RL","1Fam","Lvl",0,1,7,2006,1
340000,1033,226,161,2,4,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl",1,1,12,2007,3
394432,1055,172,172,3,1,1,9,"Gd","Ex","StoneBr","RL","1Fam","Lvl",1,1,6,2010,2
179000,753,172,86,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,6,2009,3
127000,463,161,97,1,3,1,5,"TA","Gd","SWISU","RL","1Fam","Lvl",1,1,5,2010,2
187750,667,118,118,2,2,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl",1,1,8,2006,2
213500,861,172,86,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,4,2007,3
76000,840,75,75,2,2,1,6,"TA","TA","SawyerW","RH","1Fam","Lvl",0,0,10,2009,1
240000,4930,183,151,2,3,1,6,"Gd","Gd","ClearCr","RL","1Fam","Low",1,1,6,2007,3
192000,291,118,118,2,2,1,8,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl",1,1,4,2010,2
81000,786,108,65,0,5,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,5,2006,1
125000,667,108,97,1,3,1,6,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,10,2009,1
191000,872,140,140,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,7,2008,2
426000,1163,215,151,3,3,1,10,"Ex","Ex","NridgHt","RL","1Fam","Lvl",1,1,8,2008,3
119000,786,129,75,1,4,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,4,2008,1
215000,1130,183,75,2,3,1,6,"TA","Gd","Mitchel","RL","1Fam","Lvl",1,1,6,2009,3
106500,775,86,0,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,7,2007,1
1e+05,689,75,75,0,2,1,4,"TA","TA","BrkSide","RL","1Fam","Lvl",1,1,4,2006,1
109000,936,97,65,1,2,1,5,"TA","TA","OldTown","RL","1Fam","Lvl",0,1,7,2007,1
129000,893,108,108,1,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,6,2010,1
123000,667,86,86,2,2,1,5,"TA","TA","CollgCr","RL","1Fam","Low",0,1,9,2009,1
169500,700,172,75,1,4,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,7,2007,2
67000,829,97,86,1,2,1,5,"TA","TA","IDOTRR","RM","1Fam","Lvl",0,1,11,2007,1
241000,753,140,97,2,2,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl",0,1,10,2009,2
245500,1389,118,118,2,1,1,8,"Gd","Ex","Veenker","RL","TwnhsE","Lvl",1,1,12,2008,2
164990,818,118,118,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,7,2006,2
108000,947,65,65,1,2,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,8,2008,1
258000,1119,215,108,2,4,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,7,2006,3
168000,958,151,75,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,5,2007,3
150000,926,151,118,2,3,1,4,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,6,2009,2
115000,969,151,97,1,3,1,6,"TA","TA","SWISU","RL","1Fam","Lvl",0,1,3,2008,1
177000,1442,151,75,1,4,1,6,"TA","TA","Crawfor","RL","1Fam","Lvl",0,1,3,2008,2
280000,1313,205,97,3,3,1,7,"Gd","Gd","NridgHt","RL","1Fam","Lvl",1,1,8,2007,3
339750,1001,194,97,3,3,1,8,"Gd","Ex","Somerst","FV","1Fam","Lvl",1,1,4,2008,3
60000,893,118,118,1,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,6,2009,1
145000,3218,97,97,2,3,1,5,"TA","TA","Gilbert","RL","2fmCon","Bnk",0,0,1,2006,1
222000,409,140,140,2,2,1,7,"Ex","Gd","Somerst","FV","1Fam","Lvl",1,1,6,2010,3
115000,829,97,97,2,2,1,5,"TA","TA","OldTown","RM","1Fam","Lvl",1,1,3,2010,1
228000,1044,194,97,3,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,12,2008,3
181134,829,129,129,2,3,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",0,1,8,2007,2
149500,732,129,65,2,3,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,3,2006,2
239000,2088,248,129,3,4,1,6,"TA","TA","Crawfor","RL","1Fam","Lvl",1,0,11,2007,3
126000,753,108,75,1,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,0,4,2007,2
142000,786,97,97,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,7,2010,1
206300,657,129,129,4,2,2,7,"TA","TA","Mitchel","RM","Duplex","Lvl",0,1,11,2008,2
215000,1550,151,151,2,3,1,6,"Gd","Gd","NWAmes","RL","1Fam","Lvl",1,1,6,2009,2
113000,2024,97,97,2,2,1,5,"TA","TA","Mitchel","RL","1Fam","HLS",0,1,2,2008,1
315000,850,248,140,3,4,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,6,2008,3
139000,840,108,108,1,2,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,5,2008,1
135000,312,129,65,1,3,1,7,"TA","TA","OldTown","RM","1Fam","HLS",1,1,9,2009,2
275000,1184,151,140,2,2,1,7,"Gd","Gd","SawyerW","RL","1Fam","Low",1,1,8,2009,2
109008,797,86,75,1,3,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,7,2008,1
195400,624,108,108,2,2,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,9,2007,2
175000,1066,129,129,2,3,1,6,"TA","Gd","Timber","RL","1Fam","Lvl",1,1,3,2009,2
85400,151,97,43,1,2,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl",0,1,7,2008,2
79900,517,108,86,0,4,1,6,"TA","TA","OldTown","RM","1Fam","Bnk",0,1,9,2008,1
122500,183,129,75,2,2,1,5,"TA","TA","BrDale","RM","TwnhsE","Lvl",0,1,8,2007,2
181000,1012,151,86,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,7,2008,3
81000,172,54,54,0,1,1,4,"TA","TA","MeadowV","RM","Twnhs","Lvl",0,1,6,2008,1
212000,990,151,75,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,4,2009,3
116000,409,108,65,2,2,1,6,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,10,2006,1
119000,560,86,86,1,2,1,6,"Gd","TA","BrkSide","RM","1Fam","Lvl",0,1,1,2009,1
90350,398,65,43,1,2,1,5,"TA","Gd","Crawfor","RL","1Fam","Lvl",1,0,3,2007,1
110000,1152,108,65,2,3,1,6,"TA","Gd","Edwards","RL","1Fam","Lvl",0,1,8,2009,1
555000,1432,226,291,3,2,1,10,"Ex","Ex","NridgHt","RL","1Fam","Lvl",1,1,4,2009,2
118000,1130,129,129,0,4,2,4,"TA","Fa","Edwards","RL","Duplex","Lvl",0,0,9,2008,2
162900,581,151,97,2,3,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl",1,1,6,2008,2
172500,366,118,118,3,2,1,7,"Gd","Gd","Blmngtn","RL","TwnhsE","Lvl",1,1,6,2007,2
210000,818,172,86,2,4,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,7,2008,3
127500,915,161,129,2,3,1,6,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,11,2009,1
190000,1528,172,140,2,2,1,6,"Gd","Gd","NAmes","RL","1Fam","Lvl",1,1,6,2010,3
199900,1044,172,75,2,4,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,7,2006,3
119500,797,129,75,1,3,1,6,"TA","TA","IDOTRR","RM","1Fam","Bnk",1,1,6,2006,2
120000,560,108,65,1,2,1,3,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,6,2007,2
110000,527,75,75,1,2,1,6,"TA","Gd","OldTown","RM","1Fam","Lvl",0,1,6,2006,1
